East_Sonora95370_,223.0,234.0,219.0,195.0,224.0,211.0,217.0,205.0
La_Selva_Beach95076_,134.0,98.8,67.8,91.4,84.0,137.0,105.0,129.0
Kennedy,134.0,145.0,130.0,105.0,134.0,122.0,127.0,115.0
Sutter_Creek,196.0,219.0,204.0,180.0,208.0,196.0,202.0,182.0
Pine_Canyon93930_,246.0,230.0,170.0,195.0,196.0,241.0,217.0,233.0
Three_Rivers93271_,410.0,413.0,353.0,381.0,379.0,398.0,403.0,391.0
Rose_Hill_Los_Angeles90032_,621.0,613.0,553.0,578.0,579.0,609.0,600.0,602.0
Borrego_Springs92004_,856.0,848.0,788.0,813.0,814.0,844.0,835.0,837.0
Parksdale93638_,266.0,269.0,209.0,238.0,236.0,254.0,259.0,247.0
Lexington_Hills95033_,97.3,82.9,31.4,55.1,47.7,101.0,68.4,92.6
Buckhorn95666_,224.0,248.0,232.0,208.0,237.0,210.0,230.0,210.0
Calwa93725_,301.0,304.0,245.0,273.0,271.0,289.0,295.0,282.0
Riverdale93656_,321.0,313.0,253.0,278.0,279.0,309.0,300.0,303.0
Sleepy_Hollow91709_,676.0,668.0,608.0,633.0,634.0,664.0,655.0,658.0
Parkwood93637_,269.0,272.0,212.0,241.0,238.0,257.0,262.0,250.0
West_Bishop93514_,570.0,614.0,575.0,551.0,619.0,554.0,597.0,560.0
Twain_Harte,238.0,249.0,234.0,209.0,238.0,226.0,231.0,219.0
Meyers96150_,292.0,336.0,344.0,320.0,342.0,276.0,319.0,283.0
China_Lake_Acres93555_,629.0,620.0,561.0,586.0,587.0,617.0,608.0,610.0
Boron93516_,600.0,592.0,532.0,558.0,558.0,588.0,579.0,582.0
Ross94957_,28.8,70.4,103.0,80.2,96.7,31.1,74.2,37.5
Anza92539_,803.0,795.0,735.0,760.0,761.0,791.0,782.0,784.0
Channel_Islands_Beach93035_,584.0,568.0,508.0,533.0,534.0,579.0,555.0,571.0
South_Taft93268_,450.0,442.0,382.0,407.0,408.0,438.0,429.0,431.0
Santa_Rosa_Valley93012_,605.0,589.0,529.0,554.0,555.0,600.0,576.0,592.0
Corralitos,137.0,102.0,70.8,94.4,87.1,140.0,108.0,132.0
Bertsch-Oceanview95531_,569.0,610.0,640.0,618.0,634.0,569.0,612.0,575.0
East_Oakdale95361_,171.0,182.0,166.0,142.0,171.0,159.0,164.0,152.0
Mission_Canyon93105_,521.0,505.0,445.0,471.0,471.0,516.0,492.0,508.0
Bodfish93205_,521.0,512.0,453.0,478.0,479.0,509.0,500.0,502.0
Belvedere,27.0,68.5,110.0,87.2,79.5,38.1,57.0,44.5
Lakeview92567_,732.0,724.0,664.0,690.0,691.0,721.0,711.0,714.0
Colfax95713_,219.0,262.0,270.0,246.0,268.0,202.0,246.0,209.0
Westmorland,920.0,912.0,852.0,878.0,879.0,909.0,899.0,902.0
East_Quincy95971_,409.0,452.0,460.0,436.0,458.0,393.0,436.0,399.0
Cabazon92230_,757.0,749.0,689.0,714.0,715.0,745.0,736.0,738.0
Weldon,544.0,536.0,476.0,501.0,502.0,532.0,523.0,525.0
Soulsbyville,232.0,243.0,228.0,204.0,232.0,220.0,225.0,213.0
Callender93420_,406.0,390.0,330.0,355.0,356.0,401.0,377.0,393.0
Chester96020_,376.0,420.0,428.0,404.0,426.0,360.0,403.0,366.0
Sky_Valley92241_,800.0,791.0,732.0,757.0,758.0,788.0,779.0,781.0
Montalvin_Manor_Bayview-Montalvin94806_,36.1,79.8,91.5,69.1,85.6,20.0,63.2,26.4
Hamilton_City95951_,254.0,298.0,306.0,282.0,304.0,238.0,282.0,245.0
Portola96122_,377.0,421.0,429.0,405.0,427.0,361.0,404.0,368.0
Piru,575.0,567.0,507.0,533.0,533.0,563.0,554.0,557.0
Shingletown96088_,370.0,413.0,421.0,397.0,419.0,354.0,397.0,360.0
Penngrove,70.8,112.0,142.0,120.0,136.0,70.6,114.0,77.0
Hidden_Hills91302_,613.0,605.0,545.0,571.0,571.0,601.0,592.0,595.0
Clearlake_Oaks95423_,223.0,267.0,275.0,251.0,273.0,207.0,250.0,213.0
Caruthers93609_,316.0,308.0,248.0,273.0,274.0,304.0,295.0,298.0
Easton,306.0,309.0,249.0,278.0,275.0,294.0,299.0,287.0
Centerville93657_,324.0,327.0,267.0,295.0,293.0,312.0,317.0,305.0
Ahwahnee,300.0,311.0,256.0,272.0,282.0,288.0,293.0,281.0
Cayucos93430_,380.0,364.0,304.0,329.0,330.0,375.0,351.0,367.0
Rainbow,759.0,751.0,691.0,716.0,717.0,747.0,738.0,741.0
Pine_Mountain_Club,532.0,523.0,464.0,489.0,490.0,520.0,511.0,513.0
Bethel_Island,91.2,130.0,115.0,91.3,120.0,76.3,113.0,77.0
Byron,96.9,111.0,95.6,71.5,100.0,82.0,93.1,82.7
Arnold,244.0,255.0,240.0,216.0,245.0,232.0,238.0,226.0
Columbia,227.0,238.0,223.0,199.0,227.0,215.0,220.0,208.0
Camino,219.0,263.0,271.0,247.0,269.0,203.0,246.0,210.0
Fairfax94930_,33.2,74.8,106.0,83.7,100.0,34.6,77.8,41.0
Wofford_Heights93285_,533.0,525.0,465.0,490.0,491.0,521.0,512.0,514.0
Poplar-Cotton_Center93257_,402.0,405.0,346.0,374.0,372.0,390.0,396.0,383.0
Woodland,134.0,177.0,185.0,161.0,183.0,118.0,161.0,124.0
San_Pasqual91107_,625.0,617.0,557.0,582.0,583.0,613.0,604.0,606.0
Murphys,225.0,236.0,221.0,197.0,226.0,214.0,219.0,207.0
Temelec,68.9,110.0,140.0,118.0,134.0,68.7,112.0,75.1
Boronda93907_,170.0,153.0,93.8,119.0,120.0,165.0,141.0,157.0
Los_Molinos96055_,290.0,334.0,342.0,318.0,340.0,274.0,317.0,280.0
Woodville,393.0,396.0,336.0,365.0,363.0,381.0,386.0,374.0
Linden95236_,154.0,165.0,150.0,126.0,154.0,142.0,148.0,135.0
San_Juan_Bautista95045_,148.0,132.0,71.9,97.3,98.1,143.0,119.0,135.0
Mountain_View_Martinez94553_,55.3,99.0,94.7,70.6,96.8,39.8,82.4,41.2
Collierville95220_,146.0,180.0,165.0,140.0,169.0,131.0,162.0,131.0
Bell_Canyon91307_,612.0,603.0,544.0,569.0,570.0,600.0,590.0,593.0
California_,335.0,338.0,279.0,307.0,305.0,323.0,329.0,317.0
Richgrove,429.0,423.0,364.0,389.0,390.0,417.0,410.0,411.0
Dunsmuir,429.0,473.0,481.0,457.0,479.0,413.0,456.0,419.0
Forest_Ranch95942_,294.0,337.0,345.0,321.0,343.0,278.0,321.0,284.0
Saticoy93004_,583.0,567.0,507.0,533.0,533.0,578.0,554.0,570.0
Elizabeth_Lake93532_,561.0,553.0,493.0,519.0,519.0,549.0,540.0,543.0
Lewiston,401.0,445.0,452.0,428.0,450.0,385.0,428.0,391.0
Graton,102.0,143.0,173.0,151.0,167.0,101.0,145.0,108.0
Redwood_Valley95470_,198.0,240.0,270.0,247.0,264.0,198.0,241.0,205.0
Camanche_Village95640_,181.0,205.0,190.0,165.0,194.0,167.0,187.0,167.0
Quincy95971_,413.0,457.0,465.0,441.0,463.0,397.0,440.0,403.0
Seeley,973.0,965.0,905.0,930.0,931.0,961.0,952.0,954.0
Lost_Hills,389.0,381.0,321.0,347.0,348.0,377.0,368.0,371.0
Santa_Nella95322_,179.0,177.0,117.0,142.0,143.0,167.0,164.0,160.0
Allendale95688_,99.3,143.0,151.0,127.0,149.0,83.2,126.0,89.6
Lagunitas-Forest_Knolls,44.3,85.8,117.0,94.6,111.0,45.5,88.6,51.9
Lake_Sherwood_Thousand_Oaks91361_,620.0,604.0,544.0,570.0,571.0,616.0,591.0,607.0
Vista_Santa_Rosa92274_,828.0,820.0,760.0,786.0,787.0,816.0,807.0,810.0
Toro_Canyon,536.0,519.0,460.0,485.0,486.0,531.0,507.0,523.0
Rancho_Tehama_Reserve,306.0,349.0,357.0,333.0,355.0,290.0,333.0,296.0
Patterson_Tract93291_,360.0,363.0,304.0,332.0,330.0,348.0,354.0,342.0
Pine_Valley91962_,872.0,864.0,804.0,829.0,830.0,860.0,851.0,853.0
Los_Osos_Baywood-Los_Osos93402_,381.0,365.0,305.0,331.0,332.0,376.0,352.0,368.0
Green_Valley94534_,70.7,114.0,123.0,99.1,120.0,54.6,97.8,61.0
Casa_Loma95701_,241.0,285.0,293.0,268.0,290.0,225.0,268.0,231.0
Inverness,75.3,117.0,147.0,124.0,141.0,75.1,118.0,81.5
Harmony_Grove_West_Ridge92029_,791.0,783.0,723.0,749.0,750.0,779.0,770.0,773.0
Aptos_Hills-Larkin_Valley,138.0,103.0,72.3,95.9,88.5,142.0,109.0,133.0
Shasta,358.0,402.0,410.0,386.0,408.0,342.0,385.0,348.0
Le_Grand95333_,231.0,242.0,197.0,203.0,223.0,219.0,225.0,213.0
Warm_Springs_Fremont94539_,69.9,68.7,22.3,13.5,29.6,59.2,51.2,51.1
Del_Rey_Oaks93940_,190.0,145.0,114.0,139.0,140.0,185.0,161.0,177.0
Avila_Beach,388.0,372.0,312.0,338.0,339.0,383.0,359.0,375.0
Bakersfield_Country_Club_Bakersfield93306_,465.0,457.0,397.0,423.0,423.0,453.0,444.0,447.0
Searles_Valley93562_,663.0,655.0,595.0,620.0,621.0,651.0,642.0,644.0
Descanso91916_,866.0,857.0,798.0,823.0,824.0,854.0,844.0,847.0
Lone_Pine,727.0,719.0,659.0,685.0,686.0,715.0,706.0,709.0
Middletown95461_,146.0,188.0,209.0,185.0,197.0,132.0,175.0,138.0
Home_Garden93230_,352.0,343.0,284.0,309.0,310.0,340.0,331.0,333.0
Big_Pine,599.0,643.0,604.0,580.0,648.0,583.0,626.0,589.0
Terra_Bella93270_,420.0,424.0,364.0,392.0,390.0,409.0,414.0,402.0
Laton,337.0,328.0,269.0,294.0,295.0,325.0,316.0,318.0
California_,335.0,338.0,279.0,307.0,305.0,323.0,329.0,317.0
Redway95560_,336.0,378.0,407.0,385.0,402.0,336.0,379.0,342.0
London,342.0,345.0,285.0,313.0,311.0,330.0,335.0,323.0
Biola,283.0,280.0,220.0,245.0,246.0,271.0,267.0,264.0
Black_Point-Green_Point94945_,47.7,89.2,119.0,96.6,113.0,47.5,90.6,53.9
Monument_Hills95695_,130.0,174.0,182.0,158.0,180.0,114.0,157.0,121.0
Tahoe_City,321.0,364.0,372.0,348.0,370.0,305.0,348.0,311.0
Newcastle95658_,187.0,231.0,239.0,214.0,236.0,171.0,214.0,177.0
Parklawn95358_,149.0,160.0,144.0,120.0,149.0,137.0,142.0,130.0
Leona_Valley93551_,572.0,563.0,504.0,529.0,530.0,560.0,550.0,553.0
Ferndale95536_,420.0,461.0,491.0,469.0,485.0,420.0,463.0,426.0
Taft_Heights93268_,445.0,437.0,377.0,402.0,403.0,433.0,424.0,426.0
1801_E_Cotati_Ave_Rohnert_Park94928_,75.0,117.0,146.0,124.0,141.0,74.9,118.0,81.3
Hasley_Canyon91384_,561.0,553.0,493.0,518.0,519.0,549.0,540.0,542.0
Pioneer95666_,218.0,241.0,226.0,202.0,230.0,203.0,223.0,203.0
Ladera94028_,57.0,33.2,35.4,55.2,12.7,74.7,28.1,72.7
Montague96064_,498.0,542.0,550.0,526.0,548.0,482.0,525.0,488.0
Tuolumne95379_,235.0,246.0,231.0,207.0,235.0,223.0,229.0,216.0
Del_Rio95356_,152.0,163.0,147.0,123.0,152.0,140.0,145.0,133.0
Rolling_Hills,646.0,638.0,578.0,603.0,604.0,634.0,625.0,627.0
Delft_Colony93618_,342.0,345.0,285.0,314.0,311.0,330.0,335.0,323.0
Lakeside,830.0,821.0,762.0,787.0,788.0,818.0,809.0,811.0
Lake_Don_Pedro95329_,209.0,220.0,205.0,181.0,209.0,197.0,203.0,190.0
Garberville,328.0,370.0,400.0,377.0,394.0,328.0,371.0,335.0
Del_Rey93616_,318.0,321.0,261.0,289.0,287.0,306.0,311.0,299.0
Westwood96137_,398.0,442.0,450.0,426.0,448.0,382.0,425.0,388.0
Westhaven-Moonstone95570_,471.0,513.0,542.0,520.0,536.0,471.0,514.0,477.0
Fairmead93610_,243.0,250.0,190.0,215.0,216.0,232.0,237.0,225.0
Jones_Valley_California_96118_,380.0,424.0,432.0,408.0,430.0,364.0,407.0,371.0
Upper_Lake,226.0,268.0,298.0,275.0,292.0,226.0,269.0,233.0
Forest_Meadows95247_,233.0,244.0,228.0,204.0,233.0,221.0,226.0,214.0
Irwindale,642.0,634.0,574.0,599.0,600.0,630.0,621.0,623.0
Fruitdale95128_,78.7,58.8,7.4,31.8,29.1,77.5,49.8,69.3
Rouse95351_,145.0,156.0,141.0,116.0,145.0,133.0,138.0,126.0
Colma,18.4,32.6,77.7,62.8,45.6,36.1,23.2,34.0
Taft_Mosswood95206_,129.0,140.0,125.0,100.0,129.0,117.0,122.0,110.0
Grayson95363_,132.0,143.0,128.0,104.0,132.0,120.0,125.0,113.0
Los_Alamos,451.0,435.0,376.0,401.0,402.0,447.0,422.0,438.0
Julian92036_,834.0,826.0,766.0,792.0,793.0,822.0,813.0,816.0
Sheridan95681_,202.0,245.0,253.0,229.0,251.0,186.0,229.0,192.0
Covelo95428_,287.0,328.0,358.0,336.0,352.0,287.0,330.0,293.0
Maricopa93252_,458.0,450.0,390.0,416.0,416.0,446.0,437.0,440.0
Knightsen,86.8,123.0,108.0,83.9,112.0,72.0,106.0,72.7
Herlong96113_,440.0,484.0,492.0,468.0,490.0,424.0,467.0,431.0
Mariposa95338_,266.0,277.0,243.0,238.0,267.0,254.0,260.0,248.0
